Journal name,Article/Patent Title,DOI/Pantent number,Article/Patent,Cell line name,Assay name,Standard Type,SMILES,Standard Relation,Standard Value,Standard Units
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCCOC)=CC=C1C2=CSC(C=C3)=C2C=C3COC(C=C4)=NC=C4C(C#CC)CC(O[H])=O,=,0.02,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCCOC)=CN=C1C2=CSC(C=C3)=C2C=C3COC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.01,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=NC=C(OCCOC)C=C1C2=CSC(C=C3)=C2C=C3COC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.009,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=NC(OCCOC)=CC=C1C2=CSC(C=C3)=C2C=C3COC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.012,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCCOC)=NC=C1C2=CSC(C=C3)=C2C=C3COC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.006,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CN=C(Cl)C=C1C2=CSC(C=C3)=C2C=C3COC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.019,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC=CC=C1C2=CSC(C=C3)=C2C=C3OCC(C=C4)=CC=C4CCC(O[H])=O,=,0.89,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC(CCOC1=CC=C(C(C)=C1)C(C2=C3)=CSC2=CC=C3OCC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O)(C)O[H],=,0.044,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCC(O[H])CO[H])=CC=C1C(C2=C3)=CSC2=CC=C3OCC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.033,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCC2(C)COC2)=CC=C1C(C3=C4)=CSC3=CC=C4OCC(C=C5)=CC=C5[C@@H](C#CC)CC(O[H])=O,=,0.034,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OC2CCOCC2)=CC=C1C(C3=C4)=CSC3=CC=C4OCC(C=C5)=CC=C5[C@@H](C#CC)CC(O[H])=O,=,0.017,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCCOC)=CC=C1C(C2=C3)=CSC2=CC=C3OCC(C=C4)=CC=C4[C@@H](C#CC)CC(O[H])=O,=,0.014,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCC(CC2)CCS2(=O)=O)=CC=C1C(C3=C4)=CSC3=CC=C4OCC(C=C5)=CC=C5[C@@H](C#CC)CC(O[H])=O,=,0.014,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C1=CC=C(COC2=CC=C3C(C(C(C(C)=C4)=CC=C4OCC(C5)(C)CS5(=O)=O)=CS3)=C2)C=C1)C#CC,=,0.07,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC(C1=CC=C(OCC2=CC=C3C(C(C(C(C)=C4)=CC=C4OCCC(C)(O[H])C)=CS3)=C2)N=C1)C#CC,=,0.016,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC(C1=CC=C(OCC2=CC=C3C(C(C(C(C)=C4)=CC=C4OCC(O[H])CO[H])=CS3)=C2)N=C1)C#CC,=,0.01,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC(C1=CC=C(OCC2=CC=C3C(C(C(C(C)=C4)=CC=C4OCC(CC5)CCS5(=O)=O)=CS3)=C2)N=C1)C#CC,=,0.01,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC(C1=CC=C(OCC2=CC=C3C(C(C(C(C)=C4)=CC=C4OCC(C5)(C)CS5(=O)=O)=CS3)=C2)N=C1)C#CC,=,0.021,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C1=CC=C(OCC2=CC=C3C(C(C4=CC(OCCOC)=CC=C4C)=CS3)=C2)C=C1)C#CC,=,0.011,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C1=CC=C(OCC2=CC=C3C(C(C4=C(OCCOC)C=CC=C4C)=CS3)=C2)C=C1)C#CC,=,0.014,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C1=CC=C(OCC2=CC=C3C(C(C4=CC=CC(OCCOC)=C4C)=CS3)=C2)C=C1)C#CC,=,0.009,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C1=CC=C(OCC2=CC=C3C(C(C4=C(OCCOC)C=CC=C4)=CS3)=C2)C=C1)C#CC,=,0.019,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C1=CC=C(OCC2=CC=C3C(C(C4=C(S(=O)(C)=O)C=CC=C4)=CS3)=C2)C=C1)C#CC,=,0.015,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C#CC)C1=CC=C(OCC2=CC=C3SC=C(C(C(C)=C4)=CC=C4OCCC(C)(O[H])C)C3=C2)N=C1,=,0.5,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3SC=C(C(C(C)=C4)=CC=C4OCCC(C)(O[H])C)C3=C2)N=C1,=,0.012,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C#CC)C1=CC=C(OCC2=CC=C3SC=C(C(C(C)=C4)=CC=C4OCC5CCOCC5)C3=C2)N=C1,=,1.33,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3SC=C(C(C(C)=C4)=CC=C4OCC5CCOCC5)C3=C2)N=C1,=,0.013,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCC2CCS(CC2)(=O)=O)=CC=C1C(C3=C4)=CSC3=CC=C4COC(N=C5)=CC=C5[C@@H](CC(O[H])=O)C#CC,=,0.18,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,CC1=CC(OCC2CCS(CC2)(=O)=O)=CC=C1C(C3=C4)=CSC3=CC=C4COC(N=C5)=CC=C5[C@H](CC(O[H])=O)C#CC,=,0.007,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C#CC)C1=CC=C(OCC2=CC=C3SC=C(C(C(C)=C4)=CC=C4OCCOC)C3=C2)N=C1,=,0.83,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3SC=C(C(C(C)=C4)=CC=C4OCCOC)C3=C2)N=C1,=,0.016,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=CC=CN=C4OC)=CS3)=C2)C=C1,=,0.009,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=CC=CC=C4OC)=CS3)=C2)C=C1,=,0.028,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=CC=C(OC)N=C4C)=CS3)=C2)C=C1,=,0.02,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(OC)C=CN=C4)=CS3)=C2)C=C1,=,0.011,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(C)C=C(OC)N=C4)=CS3)=C2)C=C1,=,0.037,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(OC)C=NC=C4)=CS3)=C2)C=C1,=,0.01,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(C)C=C(OC)C=N4)=CS3)=C2)C=C1,=,0.052,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CN=C(OCC2=CC=C3C(C(C4=CC=CC=C4C)=CS3)=C2)C=C1,=,0.007,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(COC2=CC=C3C(C(C4=CC=C(OC5CCOC5)C=C4C)=CS3)=C2)C=C1,=,0.008,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CN=C(OCC2=CC=C3C(C(C4=C(C)C=CC(OCCOC)=C4)=CS3)=C2)C=C1,=,0.011,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CN=C(OCC2=CC=C3C(C(C4=CC=CC(OCCOC)=C4C)=CS3)=C2)C=C1,=,0.008,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CN=C(OCC2=CC=C3C(C(C4=NC=C(OCCOC)C=C4C)=CS3)=C2)C=C1,=,0.02,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(C)C=NC(Cl)=C4)=CS3)=C2)N=C1,=,0.015,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(OC)C=CC=N4)=CS3)=C2)C=C1,=,0.017,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=CC(OCCOC)=CN=C4C)=CS3)=C2)N=C1,=,0.013,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=NC(Cl)=CC=C4C)=CS3)=C2)C=C1,=,0.015,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(C)C=CC(OC)=N4)=CS3)=C2)C=C1,=,0.015,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(C)C=C(CC5CCNCC5)C=C4)=CS3)=C2)C=C1,=,0.004,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=C(C)C=C(C5CCNCC5)C=C4)=CS3)=C2)C=C1,=,0.008,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC(C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=CC=CC=C4C)=CS3)=C2)C=C1,=,0.004,¦ÌM
,Preparation of benzothienyl compounds as Gpr40 agonists useful in anti-diabetic drug combinations,US20170290800,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@@H](C#CC)C1=CC=C(OCC2=CC=C3C(C(C4=CC=CC=C4C)=CS3)=C2)C=C1,=,0.16,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,FC1=C(C2=C(C(COC3=CC=CC([C@H](C4CC4)CC(O[H])=O)=C3)=NO2)OC5CC(C)(C)C(C)(C)C5)C=C(OC)N=C1,=,0.005,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,CC1(C)CC(COC(C(COC2=CC=CC([C@H](C3CC3)CC(O[H])=O)=C2)=NO4)=C4C5=CC(OC)=CC=C5F)C1,=,0.037,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])CC(C1=CC(/C=C/C2=NOC(C3=CC(OC)=CC=C3F)=C2C4CC4)=CC=C1)C5CC5,=,0.021,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])CC(C1=CC(CCC2=NOC(C3=CC(OC)=CC=C3F)=C2C4CC4)=CC=C1)C5CC5,=,0.024,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,CC(C1)(C)CC1COC(C(COC2=CC=CC([C@H](C3CC3)CC(O[H])=O)=C2)=NO4)=C4C(C=C5OC)=C(C=N5)F,=,0.113,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,FC(C(C1=C(C(COC(N=C2)=CC(C(CC(O[H])=O)C3CC3)=C2Cl)=NO1)C4=CCCC4(C)C)=C5)=CC=C5OC,=,0.053,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CC5=C4C=CS5)=C3C6=CCCC6(C)C)=CC=C2,=,0.053,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,CC1(C)C(C1(C)C)COC(C(COC2=CC=CC([C@H](C3CC3)CC(O[H])=O)=C2)=NO4)=C4C5=CC(OC)=CC=C5F,=,0.058,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,CC(C)CC1=C(C2=C(F)C=NC(OC)=C2)ON=C1COC3=CC=CC([C@H](C4CC4)CC(O[H])=O)=C3,=,1.266,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CC=C4F)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.087,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CC=C4F)=C3C5CC5)=CC=C2,=,0.108,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.018,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CSC=C4)=C3C5=CCCC5(C)C)=CC=C2,=,0.087,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(N(C)C)=CC=C4)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.242,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,CC1(C)CCC=C1C2=C(C3=CC=C(C=C3F)OC)SC=C2COC4=CC=CC([C@H](C5CC5)CC(O[H])=O)=C4,=,0.305,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CC=C4F)=C3C(C)C(F)(F)F)=CC=C2)O[H],=,0.253,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC=CC=C4)=C3C5=CCCC(C)5C)=CC=C2,=,0.079,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC=CC=C4F)=C3C5=CCCC5(C)C)=CC=C2,=,0.11,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC=CC=C4OC)=C3C5=CCCC5(C)C)=CC=C2,=,0.047,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CC(OC)=C4)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.016,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC=CC5=C4C=CN5[H])=C3C6=CCCC6(C)C)=CC=C2)O[H],=,0.068,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC=CC5=C4C=CO5)=C3C6=CCCC6(C)C)=CC=C2)O[H],=,0.101,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CC=C4)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.026,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=C(F)C=NC(OC)=C4)=C3C5=CCCC(C)5C)=CC=C2)O[H],=,0.053,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(OC)=CN=C4)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.083,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC(C(C(C)C(F)(F)F)=C(C3=CC(OC)=CC=C3F)S4)=C4Cl)=CC=C2)O[H],=,0.32,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,FC(C(C1=C(C(COC2=CC=CC([C@H](C3CC3)CC(O[H])=O)=C2)=NS1)C4=CCCC4(C)C)=C5)=CC=C5OC,=,0.032,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=CSC(C4=CC=NC(OC)=C4)=C3C5=CCCC5(C)C)=CC=C2)O[H],=,0.258,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3C5=CC=C(C)S5)=CC=C2)O[H],=,0.031,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3C5=C(C=CS5)C)=CC=C2)O[H],=,0.215,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(O[H])C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3C5=CC=CC=C5)=CC=C2,=,0.168,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3CC(C)C)=CC=C2)O[H],=,0.008,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3/C=C(C)\C)=CC=C2)O[H],=,0.03,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3C5CC5)=CC=C2)O[H],=,0.065,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@H](C1CC1)C2=CC(OCC3=CSC(C4=CC(C#N)=CC=C4F)=C3C5=CCCC(C)5C)=CC=C2)O[H],=,0.115,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,CC(C)COC(C(COC1=CC=CC([C@H](C2CC2)CC(O[H])=O)=C1)=NO3)=C3C4=CC(OC)=CC=C4F,=,0.005,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3OC5CCCC5)=CC=C2)O[H],=,0.008,¦ÌM
,Preparation of GPR40 agonists for the treatment of type ll diabetes,WO2017027309,Patent,HEK293,Calcium Flux Assay,EC50,O=C(C[C@@H](C1CC1)C2=CC(OCC3=NOC(C4=CC(OC)=CC=C4F)=C3OCC5CC5)=CC=C2)O[H],=,0.014,¦ÌM
